taxonID,number,distribution,conservation_status
4c2ea5a7ecea,001.3006,Tristan da Cunha (incl. Inaccessible Isl.); Gough Isl.,NA
f11c15d28a55,001.3006,"China (Anhui, Fujian, Guangdong, Guangxi, Guizhou, Hubei, Hunan, Jiangsu, Jiangxi, Sichuan, Xinjiang, Yunnan, Zhejiang); Tibet; Taiwan; Japan; India (Arunachal Pradesh, Assam State, Kerala, Manipur, Meghalaya, Mizoram, Nagaland, Sikkim, Tamil Nadu, Tripura, Uttarakhand, West Bengal); Nepal; Bhutan; Myanmar; Sri Lanka; Bangladesh; Cambodia; Laos; Vietnam; Sulawesi; Fiji (Viti Levu); New Caledonia; peninsular Malaysia (Perak, Pahang); Borneo (Sabah, Mt. Kinabalu); Moluccas (Seram); Philippines; Thailand; Vietnam; Solomon Isl. (Guadalcanal); New Guinea (Irian Jaya, Papua New Guinea)",NA
0c7e9aa449f7,001.3006,"Scotland; Norway; Sweden; Finland; Austria; Switzerland; N-Italy; N-European Russia; Siberia (W-Siberia, C-Siberia); Russian Far East; Alaska; USA (Connecticut, Illinois, Massachusetts, Maine, Michigan, Minnesota, Montana, New Hampshire, New York, Ohio, Oregon, Pennsylvania, Vermont, Washington State, Wisconsin); Canada (Alberta, British Columbia, Labrador, Manitoba, New Brunswick, Newfoundland, Nova Scotia, Northern Territories, Nunavut, Ontario, Prince Edward Isl., Qu&eacute;bec, Saskatchewan, Yukon); Greenland; St. Pierre et Miquelon",NA
5f770812b52f,001.3006,"New Guinea (Irian Jaya, Papua New Guinea)",NA
fd4ddae4dffe,001.3006,"[Western] Samoa (Savaii); Hawaii (Kauai, Oahu, Molokai, Lanai, Maui, Hawaii Isl.); Society Isl. (Tahiti); Austral Isl. (Rapa Iti)",NA
786df0cf3154,001.3006,"Hawaii (Maui, Hawaii Isl.)",NA
a865cb4fb2ee,001.3006,Ecuador; Peru; ?Venezuela,NA
8185de950ad9,001.3007,NA,NA
5269dd619c38,001.3007,"Albania; Austria; Belgium; Luxembourg; England; Bulgaria; Czech Republic; Slovakia; Denmark; Finland; France; Germany (Brandenburg, Berlin, Baden-W&uuml;rttemberg, Bayern, Hessen, +Hamburg, Mecklenburg-Vorpommern, Niedersachsen, Nordrhein-Westfalen, Rheinland-Pfalz, Schleswig-Holstein, Saarland, Sachsen, Sachsen-Anhalt, Th&uuml;ringen); Switzerland; Liechtenstein; Netherlands; Andorra; Hungary; Italy; Norway; Poland; Romania; Sweden; Croatia; Slovenia; Montenegro; +Turkey (Anatolia); N-European Russia; C-European Russia; W-European Russia; Estonia; Latvia; Lithuania; Belarus; Ukraine; Northern Caucasus; Georgia [Caucasus]; Kazakhstan; Siberia (W-Siberia, C-Siberia); Russian Far East; Japan; North Korea; South Korea; Mongolia; China (Chongqing, Gansu, Guizhou, Heilongjiang, Hubei, Jilin, Liaoning, Shaanxi, Sichuan); Taiwan; Alaska; USA (Arizona, Colorado, Connecticut, Idaho, Kentucky, Massachusetts, Maryland, Maine, Michigan, Minnesota, Montana, North Carolina, New Hampshire, New Jersey, New Mexico, New York, Oregon, Pennsylvania, Rhode Island, South Dakota, Tennessee, Utah, Virginia, Vermont, Washington State, Wisconsin, West Virginia, Wyoming); Canada (Alberta, British Columbia, Labrador, Manitoba, New Brunswick, Newfoundland, Nova Scotia, Northern Territories, Nunavut, Ontario, Prince Edward Isl., Qu&eacute;bec, Saskatchewan, Yukon); Greenland; St. Pierre et Miquelon",NA
d579835e4df8,001.3007,"Austria; Switzerland; Liechtenstein; Faeroe Isl.; Finland; Iceland; Norway; Sweden; Siberia (W-Siberia, C-Siberia); Russian Far East; Commander Isl.; N-European Russia; C-European Russia; India (Uttarakhand, Arunachal Pradesh, Sikkim); Nepal; Myanmar (Kachin, etc.); Bhutan; China (Heilongjiang, Shaanxi, Sichuan, Yunnan); Tibet; Canada; USA",IUCN EN (Fraser-Jenkins 2012)
02ed91098b52,001.3007,China (Heilongjiang),NA
c74d32c11a65,001.3008,NA,NA
8236b0e4885a,001.3008,"Austria; +Belgium; England; Bulgaria; Czech Republic; Slovakia; ?Denmark; Faeroe Isl.; Iceland; Finland; France; Germany (Baden-W&uuml;rttemberg, Bayern, +Hessen, Niedersachsen, Nordrhein-Westfalen, Rheinland-Pfalz, +Saarland, Sachsen, Sachsen-Anhalt, Th&uuml;ringen); Ireland; Switzerland; Spain; Andorra; Italy; Bosnia &amp; Hercegovina; Montenegro; Macedonia; Slovenia; Serbia &amp; Kosovo; Norway; Poland; Romania; Sweden; Turkey (Anatolia); N-European Russia; C-European Russia; E-European Russia; Kazakhstan; Ukraine; Northern Caucasus; Georgia [Caucasus]; Siberia (W-Siberia, C-Siberia); Russian Far East (incl. Kuril Isl.); Japan; China (Heilongjiang, Jilin); North Korea; Mongolia; Alaska; USA (Idaho, Montana, Washington State); Canada (Alberta, British Columbia, Labrador, Newfoundland, Northern Territories, Nunavut, Qu&eacute;bec, Yukon); Greenland",NA
60cc835f0c4b,001.3008,Siberia (Tuva),NA
01b7e320fe36,001.3008,New Guinea (Papua New Guinea); Solomon Isl. (Guadalcanal),NA
43c016e8479f,001.3008,D.R.Congo [Zaire],NA
ba2ac186931f,001.3008,"Austria; Belgium; Bulgaria; Czech Republic; Slovakia; Denmark; Finland; France; Germany (Brandenburg, +Berlin, Baden-W&uuml;rttemberg, Bayern, Hessen, +Hamburg, Mecklenburg-Vorpommern, Niedersachsen, Nordrhein-Westfalen, Rheinland-Pfalz, +Schleswig-Holstein, Saarland, Sachsen, Sachsen-Anhalt, Th&uuml;ringen); Switzerland; Netherlands; Hungary; Italy; Croatia; Slovenia; Serbia &amp; Kosovo; Norway; Romania; Poland; Sweden; European Russia (N-European Russia, C-European Russia, W-European Russia, E-European Russia); Estonia; Latvia; Lithuania; Belarus; Ukraine; Siberia (W-Siberia, C-Siberia); Russian Far East (incl. Kuril Isl.); Japan; Mongolia; China (Anhui, Guangdong, Guangxi, Guizhou, Hainan, Hubei, Hunan, Jiangxi, Sichuan, Xinjiang, Yunnan, Zhejiang); Tibet; North Korea; South Korea (incl. Cheju Isl.); Kazakhstan; India (Arunachal Pradesh, Nagaland, Manipur, Meghalaya, Sikkim, Tamil Nadu); Bhutan; Myanmar; Thailand; Vietnam; Alaska; USA (Idaho, Maine, Michigan, Minnesota, Montana, New Hampshire, New York, Oregon, South Dakota, Vermont, Washington State, Wisconsin, Wyoming); Canada (Alberta, British Columbia, Labrador, Manitoba, New Brunswick, Newfoundland, Nova Scotia, Northern Territories, Nunavut, Ontario, Prince Edward Isl., Qu&eacute;bec, Saskatchewan, Yukon); Greenland; St. Pierre et Miquelon",NA
92fc98b7b490,001.3008,European Russia,NA
ad6ee138667d,001.3008,European Russia; Norway; Alaska; Canada; Greenland,NA
0cfcc1f5c6e9,001.3008,"USA (Alabama, Arkansas, Connecticut, District of Columbia, Georgia, Iowa, Illinois, Indiana, Kentucky, Massachusetts, Maryland, Maine, Michigan, Minnesota, Missouri, Mississippi, North Carolina, New Hampshire, New Jersey, New York, Ohio, Pennsylvania, Rhode Island, South Carolina, Tennessee, Virginia, Vermont, Wisconsin, West Virginia); Canada (New Brunswick, Newfoundland, Nova Scotia, Ontario, Prince Edward Isl., Qu&eacute;bec)",NA
f6118ae42d38,001.3008,"Brazil (Minas Gerais, Paran&aacute;, Rio de Janeiro)",NA
1276b3914f67,001.3008,Jamaica; Hispaniola; Cuba,NA
248a0d0f0ec8,001.3008,"Marquesas Isl. (Hiva Oa, Tahuata)",NA
a76f6518e339,001.3008,"Azores (Sao Miguel Isl., Sao Jorge, Pico, Flores Isl., Corvo Isl.); Madeira (Madeira Isl.)", IUCN R
e05cc0a5434f,001.3008,"China (Guangdong, Guangxi, S-Yunnan); Taiwan; Tibet; Philippines; Thailand; Vietnam; ?Sulawesi; India (Arunachal Pradesh, Meghalaya)",NA
327b964b2d47,001.3008,"Japan (Hokkaido, Honshu, Yakushima Isl.); ?Philippines",NA
c68f724411fc,001.3008,"Borneo (Sabah, Mt. Kinabalu); Sumatra; Moluccas (Seram); Java; peninsular Malaysia (Perak, Pahang, Kedah); Sulawesi; New Guinea (Irian Jaya, Papua New Guinea)",NA
b3eca06916ec,001.3008,"Alaska; USA (Maine, Michigan, New Hampshire, New York, Pennsylvania, Vermont); Canada (New Brunswick, Newfoundland, Nova Scotia, Ontario, Prince Edward Isl., Qu&eacute;bec)",NA
0b5dcc4e3672,001.3008,"Alaska; USA (Idaho, Maine, Montana, New Hampshire, New York, Oregon, Vermont, Washington State); Canada (Alberta, British Columbia, Labrador, Manitoba, New Brunswick, Newfoundland, Nova Scotia, Ontario, Prince Edward Isl., Qu&eacute;bec, Saskatchewan); St. Pierre et Miquelon; ?Greenland; Russian Far East (Kamchatka, Kuril Isl.); Japan",NA
5e2d4d3a7c58,001.3008,"Costa Rica; Galapagos; Mexico (Chiapas, Hidalgo, Oaxaca, Puebla, Veracruz); Guatemala; Honduras; El Salvador; Panama; Venezuela (Anzoategui, Aragua, Venezuela Distrito Federal, Lara, Merida, Miranda, Sucre, Tachira, Trujillo); Ecuador; Bolivia (Chuquisaca, Cochabamba, La Paz, Santa Cruz); Peru; Colombia (Antioquia, Boyac&aacute;, Caldas, Cauca, Cesar, Choc&oacute;, Cundinamarca, Huila, Magdalena, Meta, Nari&ntilde;o, Norte de Santander, Putumayo, Quind&iacute;o, Risaralda, Santander, Tolima, Valle); Brazil (Bahia, Esp&iacute;rito Santo, Minas Gerais, Paran&aacute;, Rio de Janeiro, Roraima, Rio Grande do Sul, Santa Catarina, S&atilde;o Paulo); Argentina (Cordoba, Jujuy); Uruguay (Cerro Largo, Maldonado)",NA
3ca41754ae98,001.3008,"Austria; Belgium; Luxembourg; Luxembourg; Czech Republic; Denmark; France; Germany (Brandenburg, +Berlin, Baden-W&uuml;rttemberg, Bayern, Hessen, +Hamburg, Mecklenburg-Vorpommern, Niedersachsen, Nordrhein-Westfalen, Rheinland-Pfalz, +Schleswig-Holstein, +Saarland, Sachsen, Sachsen-Anhalt, Th&uuml;ringen); Finland; Switzerland; Netherlands; Hungary; Italy; Slovenia; Norway; Poland; Romania; Sweden; Turkey (Anatolia); Estonia; Latvia; Lithuania; Belarus; European Russia (N-European Russia, C-European Russia); Georgia [Caucasus]; Siberia (W-Siberia); USA (Alabama, Connecticut, District of Columbia, Delaware, Georgia, Indiana, Kentucky, Massachusetts, Maryland, Maine, Michigan, Minnesota, Missouri, North Carolina, New Hampshire, New Jersey, New York, Ohio, Pennsylvania, Rhode Island, South Carolina, Tennessee, Virginia, Vermont, Wisconsin, West Virginia); Canada (Labrador, Manitoba, New Brunswick, Newfoundland, Nova Scotia, Ontario, Prince Edward Isl., Qu&eacute;bec)",NA
a73a85e239b0,001.3008,"China (W-Hubei, W-Sichuan, NW-Yunnan); Taiwan; Tibet; Bhutan; India (Sikkim, Arunachal Pradesh, Darjeeling); Nepal; Myanmar",NA
b48ef81ca441,001.3008,"India (Kerala, Tamil Nadu); Sri Lanka; Borneo (Mt. Kinabalu, etc.); New Guinea (Papua New Guinea); Philippines; Sulawesi; Java; Sumatra",NA
9a94c8ea161e,001.3008,"USA (Illinois, Kentucky, Massachusetts, Maine, Michigan, Minnesota, North Carolina, New Hampshire, New Jersey, New York, Ohio, Pennsylvania, Virginia, Vermont, Wisconsin, West Virginia); Canada (Nova Scotia, Ontario, Qu&eacute;bec)",NA
25bfcdab975a,001.3008,"Austria; +Belgium; Scotland; Czech Republic; Slovakia; France (Cevennes, Ardennes, Vosges); Germany (Baden-W&uuml;rttemberg, Bayern, +Hessen, Niedersachsen, Nordrhein-Westfalen, Rheinland-Pfalz, Sachsen, Sachsen-Anhalt, Th&uuml;ringen); Hungary; Slovenia; Poland; Italy; European Russia; Georgia [Caucasus] (Adzharia); Siberia (C-Siberia); USA (Maine)",NA
115530b6fe59,001.3008,"Czech Republic; Germany (Baden-W&uuml;rttemberg, Bayern, Hessen, Sachsen-Anhalt, Th&uuml;ringen); Denmark; France; Italy; ?Sweden",NA
da8a379815cf,001.3008,"USA (Maine, Vermont)",NA
77d556c95b68,001.3008,"Austria; Czech Republic; Germany (Brandenburg, Baden-W&uuml;rttemberg, Bayern, Hessen, Mecklenburg-Vorpommern, Niedersachsen, Nordrhein-Westfalen, Rheinland-Pfalz, +Schleswig-Holstein, Sachsen, Sachsen-Anhalt, Th&uuml;ringen); France; European Russia; Estonia; Belarus; USA (Idaho, Maine, Minnesota, New Hampshire, New York, Vermont, Wisconsin); Canada (Newfoundland, Ontario, Qu&eacute;bec)",NA
8f24e5a0cfbb,001.3008,Taiwan,NA
9cf79f884492,001.3008,"South Africa (W-Cape Prov., E-Cape Prov.); Madagascar",NA
8b6c9d344a98,001.4000,NA,NA
93c87ddab3df,001.4001,NA,NA
65f93b63d83e,001.4001,"Australia (SW-Western Australia, S-South Australia, Victoria, NE-Tasmania); New Zealand (North Isl.)",NA
db8b3a024631,001.4002,NA,NA
62477ef4d0f6,001.4002,"Cuba; Guadeloupe; Costa Rica; Guatemala; Panama; Colombia (Cesar, Valle); Venezuela (Aragua, Falcon, Tachira); Trinidad; Ecuador; Brazil (Amazonas, Bahia, Minas Gerais, Paran&aacute;, Rio de Janeiro, Rio Grande do Sul, Santa Catarina, S&atilde;o Paulo); Bolivia (La Paz); Argentina (Misiones)",NA
0121f64223c6,001.4002,"Peru; Ecuador; Venezuela (Tachira); Colombia (Huila, Norte de Santander, Putumayo, Quind&iacute;o, Cauca)",NA
59b2fadfe93a,001.4002,Bolivia (La Paz),NA
88157c6d9b17,001.4002,"Ecuador; Peru; Colombia (Boyac&aacute;, Huila, Nari&ntilde;o)",NA
6c7cd39947f8,001.4002,Uganda; Rwanda; Burundi; Tanzania (Mt. Kilimanjaro); E-D.R.Congo [Zaire]; Malawi; Kenya,NA
7508fdced3d8,001.4002,Madagascar,NA
746bbc318d96,001.4002,"Guatemala; Colombia (Antioquia, Cundinamarca, Quind&iacute;o); Venezuela (Merida, Trujillo)",NA
fd22433a6011,001.4002,"Peru; Bolivia (Cochabamba, La Paz); ?Ecuador; Argentina (Buenos Aires, Catamarca, Cordoba, Jujuy, Salta, San Luis, Tucuman); Colombia (Choc&oacute;, Magdalena)",NA
b8aa96150f60,001.4002,"Colombia (Antioquia, Cundinamarca, Huila, Meta, Putumayo, Valle, Magdalena, Santander); Venezuela (Aragua, Bol&iacute;var, Venezuela Distrito Federal, Falcon, Guarico, Lara, Miranda, Monagas, Portuguesa, Tachira, Yaracuy, Zulia); Guyana; Brazil (Minas Gerais); Trinidad; Puerto Rico; Guadeloupe; Dominica; Martinique; St. Lucia; St. Vincent; Cuba",NA
ab9356dcbfa4,001.4002,"Ecuador; Peru; S-Colombia (?Cauca, Narino, Risaralda)",NA
95b89ef0aa0f,001.4002,"Colombia (Boyac&aacute;, ?Narino); Ecuador",NA
087ddd204d98,001.4002,"Costa Rica; Colombia (Boyac&aacute;, Cundinamarca, Nari&ntilde;o, Risaralda); Ecuador; Peru; Bolivia",NA
10bf24216d21,001.4002,"Society Isl.; Fiji (Viti Levu, Vanua Levu); Marquesas Isl. (Nuku Hiva, Ua Pou, Hiva Oa, Fatu Hiva); Vanuatu",NA
bfbdc6901c8a,001.4002,Ecuador,NA
cb1db82c4849,001.4002,"China (Chongqing, Guangdong, Guangxi, Guizhou, Hunan, Jiangxi, Sichuan, Hongkong, Yunnan)",NA
4acb835b7730,001.4002,St. Helena, IUCN V (St. Helena)
b3f90a698ecf,001.4002,"Brazil (Minas Gerais, Rio de Janeiro, Santa Catarina)",NA
e4ef9a121fc2,001.4002,New Caledonia,NA
041a7dbdb28c,001.4002,Rwanda; Tanzania (Kilimanjaro),NA
c5b319464c23,001.4002,"Philippines; New Guinea (Irian Jaya, Papua New Guinea)",NA
2f101c9220b6,001.4002,"Venezuela (Amazonas, Bol&iacute;var); Guyana (Mt. Roraima)",NA
9cd488f7e676,001.4002,"Brazil (Bahia, Esp&iacute;rito Santo, Minas Gerais, Paran&aacute;, Rio de Janeiro, Santa Catarina, S&atilde;o Paulo)",NA
80fdecf33258,001.4002,"New Zealand (North Isl., South Isl., Three Kings Isl., Stewart Isl.); Kermadec Isl.; Chatham Isl.",NA
90520cc38edb,001.4002,Peru,NA
054b4457b1c0,001.4002,"New Guinea (Irian Jaya, Papua New Guinea)",NA
12067f1ced3b,001.4002,Isla del Coco,NA
c6bba277f28d,001.4002,Guinea; Ivory Coast; Sierra Leone; Liberia; Nigeria; Cameroon; Bioko Isl. [Fernando Poo],NA
e2a04b4fb17c,001.4002,Mexico (Chiapas); Costa Rica; Guatemala; Panama; Isla Margarita; Ecuador; Nicaragua,NA
850c43ece819,001.4002,"Costa Rica; Colombia (Valle, Boyac&aacute;, Cundinamarca, Meta, Nari&ntilde;o, Putumayo, Risaralda); Ecuador; Peru",NA
7215bb6de821,001.4002,"Bolivia (La Paz, Santa Cruz); Ecuador; Peru; Colombia (Antioquia, Cauca, Putumayo)",NA
c0f843b0dedb,001.4002,Peru,NA
153a5a934fcb,001.4002,"Ecuador; Colombia (Antioquia, Boyac&aacute;, Cauca, Cundinamarca, Risaralda, Tolima)",NA
13442eee6713,001.4002,"Ecuador; Peru; Colombia (Cundinamarca, Norte de Santander)",NA
df6860b15909,001.4002,Tibet; India (Arunachal Pradesh); Bhutan; Myanmar; Vietnam; Japan; Ryukyu Isl.; China (Yunnan),IUCN VU (Fraser-Jenkins 2012)
ff78ea63e973,001.4002,"Ecuador; Peru; Venezuela (Merida, Tachira); Colombia (Antioquia, Caldas, Cauca, Cundinamarca, Tolima)",NA
b9ba6d4187da,001.4002,"Nicaragua; Costa Rica; Mexico (Chiapas); Guatemala; Panama; Venezuela (Amazonas, Bol&iacute;var, Yaracuy); Ecuador; Brazil (Roraima); Bolivia (La Paz); Colombia (Antioquia, Cauca, Huila, Norte de Santander)",NA
ad19c3ec628a,001.4002,"China (Guangdong, Guangxi, Hebei, Yunnan); Taiwan; Nicobar Isl.; Sumatra; Philippines; Sulawesi; peninsular Malaysia (widespread); Borneo (Sabah, Sawarak); +Singapore; ?Cambodia; ?Laos; Vietnam; Australia (NE-Queensland); peninsular Thailand; New Guinea (Irian Jaya, Papua New Guinea, Louisiade Arch., Misima Isl., Rossel Isl., Woodlark Isl.); Bismarck Arch.; Solomon Isl. (Guadalcanal, Santa Ysabel, Kolombangara, Makira, Malaita, New Georgia, Nggela, Rendova, Rennell, Tulagi); Fiji (Viti Levu, Vanua Levu, Ovalau); Rotuma Isl.; [Western] Samoa (Aleipata Isl., Savaii, Upolu); New Caledonia; Cook Isl. (Rarotonga); American Samoa (Tutuila, Olosega, Ta'u); Santa Cruz Isl. (Vanikoro); ?Vanuatu",IUCN VU (Fraser-Jenkins 2012)
36adfc3c87ac,001.4002,"Colombia (Antioquia, Boyacas, Caldas, Cauca, Cundinamarca, Meta, Risaralda, Valle); Venezuela",NA
11b9073f74f9,001.4002,Madagascar; Mauritius,NA
ad4fa18d984f,001.4002,Costa Rica,NA
db0d6331742c,001.4002,Taiwan,very rare or extinct in the wild
f894ad98220f,001.4002,Panama (Volcan Chiriqui); Costa Rica (Volcan Turrialba),NA
2ffc96d420f3,001.4002,"Brazil (Esp&iacute;rito Santo, Minas Gerais, Paran&aacute;, Rio de Janeiro, Rio Grande do Sul, Santa Catarina, S&atilde;o Paulo)",NA
3847ef2f8e46,001.4002,Peru,NA
f6e54823bf70,001.4002,Venezuela,NA
eb5f181e3b7a,001.4002,"Colombia (Huila, Cauca)",NA
090c7addfcb2,001.4002,"Colombia (Arauca, Boyaca, Santander)",NA
d5ec57b08683,001.4002,Peru,NA
8016011728e7,001.4002,Ecuador,NA
5d53c6968f6a,001.4002,"Brazil (Minas Gerais, Paran&aacute;, Rio de Janeiro, Rio Grande do Sul, Santa Catarina, S&atilde;o Paulo)",NA
f7db1ecd10ed,001.4002,Ecuador,NA
c77697537380,001.4002,Sumatra,NA
a92f63586436,001.4002,peninsular Malaysia (Perak); Java,NA
9a188e5c2fe3,001.4002,Costa Rica,NA
c5968fe6e41a,001.4002,"Costa Rica; Mexico (Oaxaca); Guatemala; Panama; Colombia (Arauca, Boyac&aacute;, Caldas, Cauca, Choc&oacute;, Magdalena, Meta, Nari&ntilde;o, Putumayo, Risaralda, Santander, Tolima); Venezuela (Merida); Ecuador; Bolivia (La Paz); Hispaniola; Peru",NA
582653320ab8,001.4002,Ecuador,NA
eb1dedf37c8b,001.4002,Ecuador; Bolivia (La Paz),NA
aa3b8a294580,001.4002,"New Guinea (Irian Jaya, Papua New Guinea)",NA
9da475db08ea,001.4002,Colombia,NA
a94dff3a2f1c,001.4002,"Colombia (Antioquia, Arauca, Boyac&aacute;, Caldas, Cauca, Cundinamarca, Meta, Nari&ntilde;o, Norte de Santander, Quind&iacute;o, Risaralda, Santander); Venezuela (Tachira)",NA
b5e28f308b14,001.4002,Colombia,NA
bfd8e84d3ba7,001.4002,Colombia,NA
68e123b8c27d,001.4002,Colombia,NA
98b53984bc5e,001.4002,China (Zhejiang); South Korea (incl. Cheju Isl.); S-Japan (incl. Yakushima Isl.); Taiwan; ?Philippines,NA
4165a675e28b,001.4002,"Mexico (Chiapas, Colima, Durango, Guerrero, Jalisco, Mexico State, Michoacan, Morelos, Oaxaca, Puebla, Sinaloa, Veracruz); Guatemala; El Salvador; Honduras",NA
8cff568209cb,001.4002,Ecuador; Colombia,NA
b16ff36b2e55,001.4002,"Costa Rica; Panama; Colombia (Antioquia, Arauca, Boyaca, Guajira, Norte de Santander, Santander); Venezuela (Merida, Tachira, Trujillo); N-Peru",NA
4ba378f27199,001.4002,Taiwan; +Ryukyu Isl. (+Amami Oshima),CR in Taiwan
78948354a128,001.4002,Madagascar,NA
e558d25807f7,001.4002,"Peru; Ecuador; Colombia (Cauca, Choco, Antioquia); Costa Rica; Honduras; Panama; Nicaragua",NA
a686987b7381,001.4002,"Guinea; Sierra Leone; Liberia; Nigeria; Cameroon; Bioko Isl. [Fernando Poo]; Principe Isl.; S&atilde;o Tom&eacute;; D.R.Congo [Zaire]; Sudan; Ethiopia; Uganda; Rwanda; Burundi; Kenya; Tanzania; Malawi; Mozambique; E-Zimbabwe; South Africa (Limpopo, Mpulamanga, KwaZulu-Natal, E-Cape Prov.); Comores",NA
316cc6e09c3b,001.4002,"Australia (NE-Queensland); peninsular Malaysia (Penang, Pahang, Melaka); Borneo (Sabah, Sarawak); Moluccas (Seram); Fiji (Viti Levu, Vanua Levu, Taveuni); Solomon Isl. (Kolombangara); New Guinea (Irian Jaya, Papua New Guinea)",NA
d7a908df37b2,001.4002,"Peru; Bolivia (Cochabamba, La Paz)",NA
90ac72f59a39,001.4002,Philippines (Mindanao); ?New Caledonia,NA
132640a9d94c,001.4002,"Brazil (Minas Gerais, Rio de Janeiro)", IUCN R
753654b6355e,001.4002,"Azores (Sao Miguel Isl., Terceira, Sao Jorge, Pico, Faial, Flores Isl., Corvo Isl.); Madeira (Madeira Isl.)",NA
f9a9774d0543,001.4002,Colombia (Antioquia),NA
7b5245a1f103,001.4002,"Costa Rica; Honduras; Belize; Guatemala; Nicaragua; Panama; Colombia (Antioquia, Cauca, Choc&oacute;, Nari&ntilde;o, Santander, Valle); Ecuador",NA
e03d3a16549a,001.4002,"USA (Florida: Collier Co., Fakahatchee Strand); Costa Rica; Mexico (Chiapas, Oaxaca, Puebla, San Luis Potosi, Tamaulipas, Veracruz, Mexico Distrito Federal, Guerrero); Revillagigedos Isl.; Belize; Guatemala; Honduras; El Salvador; Nicaragua; Panama; Galapagos; Puerto Rico; Cuba; Jamaica; Hispaniola; Trinidad; Tobago; Virgin Isl. (Virgin Gorda); Guadeloupe; Colombia (Antioquia, Choc&oacute;, Cauca, Magdalena, Valle); Ecuador; St. Eustatius; St. Kitts; Dominica; Martinique; St. Vincent; Grenada; Guyana; Surinam; French Guiana; Bolivia (La Paz, Santa Cruz); Brazil (Acre, Amap&aacute;, Cear&aacute;, Mato Grosso, Par&aacute;, Rond&ocirc;nia, Roraima); Venezuela (Aragua, Barinas, Bol&iacute;var, Delta Amacuro, Venezuela Distrito Federal, Falcon, Merida, Miranda, Portuguesa, Sucre, Tachira, Yaracuy, Zulia)",NA
fdae6fa16faa,001.4002,New Guinea (Papua New Guinea),NA
3d7503e11b97,001.4002,Java,NA
6d383de9b0bb,001.4002,Tanzania; Kenya,NA
998da10ae373,001.4002,"Colombia (Cundinamarca, Cauca, Narino, Tolima, Antioquia, Valle); Ecuador; Peru; Venezuela (Aragua, Merida, Trujillo)",NA
59ca1f2f0251,001.4002,Ethiopia,NA
175030922794,001.4002,"Philippines (Benguet, Tayabas, Mindoro, Cotabato, Davao); Palawan",NA
0239f0165a09,001.4002,Peru,NA
